19.432307, 50.134969,  
19.432576, 50.134587, 
19.432923, 50.13461, 
19.433009, 50.134586, 
19.433099, 50.134543, 
19.433129, 50.134486, 
19.433202, 50.134244, 
19.433261, 50.134293,
19.435132, 50.134865, 
19.43628, 50.135221, 
19.436278, 50.135224, 
19.435918, 50.13571, 
19.43571, 50.136012,
19.435706, 50.136018, 
19.434615, 50.135724, 
19.433817, 50.135538, 
19.432219, 50.135129
