19.43233, 50.13494,
19.43258, 50.13459,
19.43277, 50.1346,
19.43292, 50.13461,
19.43301, 50.13459,
19.43304, 50.13457,
19.4331, 50.13455,
19.43313, 50.13449,
19.4332, 50.13424,
19.43326, 50.13429,
19.43409, 50.13454,
19.43387, 50.13448,
19.43409, 50.13454,
19.43437, 50.13463,
19.43488, 50.13479,
19.43626, 50.13522,
19.43604515, 50.1355615,
19.435938, 50.135718,
19.435721, 50.13603,
19.43462, 50.13572,
19.43378, 50.13553,
19.432472, 50.135186
